2022-08-10 17:34:09.963718,,1660145650407,35.9126783,14.4474082,0.0,1660145650407.png
2022-08-10 17:34:11.124021,,1660145652580,35.9126783,14.4474082,0.0,1660145652324.png
2022-08-10 17:34:11.216452,,1660145652580,35.9126783,14.4474082,0.0,1660145652580.png
2022-08-10 17:34:11.887684,,1660145653205,35.9126783,14.4474082,0.0,1660145653205.png
2022-08-10 17:34:12.665312,,1660145653970,35.9126783,14.4474082,0.0,1660145653970.png
2022-08-10 17:34:13.354765,,1660145654740,35.9126783,14.4474082,0.0,1660145654740.png
2022-08-10 17:34:14.043002,,1660145655410,35.9126783,14.4474082,0.0,1660145655410.png
2022-08-10 17:34:14.829543,,1660145656330,35.9126783,14.4474082,0.0,1660145656330.png
2022-08-10 17:34:15.650585,,1660145657004,35.9126783,14.4474082,0.0,1660145657004.png
2022-08-10 17:34:16.393679,,1660145657772,35.9126783,14.4474082,0.0,1660145657772.png
2022-08-10 17:34:17.113373,,1660145658476,35.9126783,14.4474082,0.0,1660145658476.png
2022-08-10 17:34:17.830646,,1660145659314,35.9126783,14.4474082,0.0,1660145659314.png
2022-08-10 17:34:18.649804,,1660145659963,35.9126783,14.4474082,0.0,1660145659963.png
2022-08-10 17:34:19.516565,,1660145660949,35.9126783,14.4474082,0.0,1660145660949.png
2022-08-10 17:34:20.238414,,1660145661622,35.9126783,14.4474082,0.0,1660145661622.png
2022-08-10 17:34:20.893314,,1660145662287,35.9126783,14.4474082,0.0,1660145662287.png
2022-08-10 17:34:27.748298,,1660145668952,35.9126151,14.447748,2.037083148956299,1660145668952.png
2022-08-10 17:34:28.518459,,1660145669828,35.9126151,14.447748,2.037083148956299,1660145669828.png
2022-08-10 17:34:29.386330,,1660145670665,35.9126151,14.447748,2.037083148956299,1660145670665.png
2022-08-10 17:34:30.142492,,1660145671508,35.9126151,14.447748,2.037083148956299,1660145671508.png
2022-08-10 17:34:30.829132,,1660145672211,35.9126151,14.447748,2.037083148956299,1660145672211.png
2022-08-10 17:34:31.588363,,1660145672942,35.9126151,14.447748,2.037083148956299,1660145672942.png
2022-08-10 17:34:38.620536,,1660145679962,35.9126993,14.4479591,3.647439956665039,1660145679962.png
2022-08-10 17:34:39.678383,,1660145681010,35.9126993,14.4479591,3.647439956665039,1660145681010.png
2022-08-10 17:34:40.322468,,1660145681723,35.9126993,14.4479591,3.647439956665039,1660145681723.png
2022-08-10 17:34:41.040273,,1660145682549,35.9126993,14.4479591,3.647439956665039,1660145682549.png
2022-08-10 17:34:41.860793,,1660145683352,35.9126993,14.4479591,3.647439956665039,1660145683352.png
2022-08-10 17:34:42.665407,,1660145683968,35.9126993,14.4479591,3.647439956665039,1660145683968.png
2022-08-10 17:34:43.390154,,1660145684756,35.9127435,14.4481204,3.668397903442383,1660145684756.png
2022-08-10 17:34:44.051338,,1660145685419,35.9127435,14.4481204,3.668397903442383,1660145685419.png
2022-08-10 17:34:44.784780,,1660145686151,35.9127435,14.4481204,3.668397903442383,1660145686151.png
2022-08-10 17:34:45.556713,,1660145687052,35.9127671,14.4482032,3.656006097793579,1660145686875.png
2022-08-10 17:34:45.630072,,1660145687052,35.9127671,14.4482032,3.656006097793579,1660145687052.png
2022-08-10 17:34:46.272163,,1660145687673,35.9127671,14.4482032,3.656006097793579,1660145687673.png
2022-08-10 17:34:47.066482,,1660145688411,35.9127671,14.4482032,3.656006097793579,1660145688411.png
2022-08-10 17:34:47.762410,,1660145689139,35.9127917,14.4482873,3.6033761501312256,1660145689139.png
2022-08-10 17:34:48.392789,,1660145689787,35.9127917,14.4482873,3.6033761501312256,1660145689787.png
2022-08-10 17:34:49.167765,,1660145690519,35.9127917,14.4482873,3.6033761501312256,1660145690519.png
2022-08-10 17:34:50.038729,,1660145691539,35.9127917,14.4482873,3.6033761501312256,1660145691539.png
2022-08-10 17:34:51.054742,,1660145692482,35.9127917,14.4482873,3.6033761501312256,1660145692286.png
2022-08-10 17:34:51.108404,,1660145692482,35.9127986,14.4481597,0.0,1660145692482.png
2022-08-10 17:34:51.921310,,1660145693199,35.9127986,14.4481597,0.0,1660145693199.png
2022-08-10 17:34:52.675981,,1660145694016,35.9127986,14.4481597,0.0,1660145694016.png
2022-08-10 17:34:53.486056,,1660145694779,35.9127986,14.4481597,0.0,1660145694779.png
2022-08-10 17:34:54.272485,,1660145695616,35.9127986,14.4481597,0.0,1660145695616.png
2022-08-10 17:34:54.993549,,1660145696340,35.9127986,14.4481597,0.0,1660145696340.png
2022-08-10 17:34:55.755956,,1660145697101,35.9127986,14.4481597,0.0,1660145697101.png
2022-08-10 17:34:57.926184,,1660145699240,35.9138563,14.4486741,7.637752056121826,1660145699240.png
