2022-08-10 17:34:15.204576,-1126,1660145656330,35.9126783,14.4474082,0.0,crack,0.5457181930541992,0.3021301031112671,0.6772041320800781,0.13379883766174316,0.8578472137451172
2022-08-10 17:34:18.187160,-1127,1660145659314,35.9126783,14.4474082,0.0,SB,0.9109687209129333,0.6794864535331726,0.07613164186477661,0.09518241882324219,0.5125924348831177
2022-08-10 17:34:21.392529,-894,1660145662287,35.9126783,14.4474082,0.0,pothole,0.7792928218841553,0.3222654461860657,0.22021310031414032,0.13683819770812988,0.5496704578399658
2022-08-10 17:34:28.066336,-886,1660145668952,35.9126151,14.447748,2.037083148956299,crack,0.5351498126983643,0.2333204746246338,0.014136873185634613,0.1940767765045166,0.6994734406471252
2022-08-10 17:34:28.878499,-950,1660145669828,35.9126151,14.447748,2.037083148956299,crack,0.6333053112030029,0.4191768169403076,0.347602903842926,0.26117002964019775,0.5686731338500977
2022-08-10 17:34:49.538921,-980,1660145690519,35.9127917,14.4482873,3.6033761501312256,pothole,0.5645388960838318,0.18549597263336182,0.7887029051780701,0.17483127117156982,0.6204214692115784
2022-08-10 17:35:12.839332,-1094,1660145713933,35.9143272,14.4486058,1.6637035608291626,SB,0.6956499814987183,0.9769607782363892,0.023039251565933228,0.125596284866333,0.5055660009384155
2022-08-10 17:35:19.050867,-1002,1660145720053,35.914391,14.4478621,9.829980850219727,crack,0.870947539806366,0.522952675819397,0.41247403621673584,0.23627018928527832,0.5376375913619995
2022-08-10 17:35:23.230939,-971,1660145724202,35.9140528,14.447803,3.084202289581299,SB,0.8754242658615112,0.930477499961853,0.0233706533908844,0.10593456029891968,0.40586525201797485
2022-08-10 17:35:30.484104,-1139,1660145731623,35.9139021,14.447466,0.6772527098655701,SB,0.7117090225219727,0.8756840229034424,0.022861003875732422,0.12324190139770508,0.5799442529678345
2022-08-10 17:35:32.051001,-1012,1660145733063,35.9139021,14.447466,0.6772527098655701,pothole,0.7526362538337708,0.3824249505996704,0.5107685923576355,0.08718931674957275,0.5253464579582214
2022-08-10 17:35:33.678185,-895,1660145734573,35.9138219,14.4475361,1.0175670385360718,pothole,0.7792757749557495,0.18094885349273682,0.3259739279747009,0.06590831279754639,0.569174587726593
2022-08-10 17:35:36.517160,-842,1660145737359,35.9138091,14.4475349,0.8936716318130493,pothole,0.8447673320770264,0.9908192157745361,0.0063301026821136475,0.7938854098320007,0.009731173515319824
2022-08-10 17:35:49.151626,-1040,1660145750191,35.9130663,14.4466137,5.10145902633667,pothole,0.7414138913154602,0.246429443359375,0.2902510166168213,0.12787067890167236,0.7373009920120239
2022-08-10 17:36:16.595994,-1046,1660145777642,35.9121659,14.4462823,5.02606201171875,pothole,0.7486003041267395,0.13219285011291504,0.5341100692749023,0.1233142614364624,0.856860876083374
2022-08-10 17:36:17.663237,-966,1660145778629,35.9121659,14.4462823,5.02606201171875,pothole,0.5299235582351685,0.09699875116348267,0.4067896604537964,0.0927661657333374,0.5670376420021057
2022-08-10 17:36:35.049094,-919,1660145795968,35.9109268,14.4458854,7.018136978149414,crack,0.627467691898346,0.21646881103515625,0.6995198130607605,0.11909949779510498,0.6133590936660767
2022-08-10 17:36:46.519703,-774,1660145807293,35.9102226,14.4456522,8.606520652770996,pothole,0.503912091255188,0.20260149240493774,0.22598806023597717,0.1703643798828125,0.5750128030776978
2022-08-10 17:37:18.583685,258,1660145838325,35.9082056,14.4465249,3.7388131618499756,crack,0.608955979347229,0.22575196623802185,0.3155006468296051,0.17629456520080566,0.8237054347991943
2022-08-10 17:37:24.217311,-817,1660145845034,35.9080747,14.4465635,3.5724658966064453,SB,0.6044297218322754,0.955462634563446,0.01375877857208252,0.17931807041168213,0.6093779802322388
